content_id,feature_name,feature,label
mm4op,hotness=20,63,4715
mm4op,lifetime=20,71,4715
mm4op,Time=9,23,4715
mm4op,categories=verden,59,4715
mm4op,tags=klm,2896,4715
mm4op,tags= navn,1462,4715
mm4x1,hotness=40,65,4716
mm4x1,lifetime=20,71,4716
mm4x1,Time=5,19,4716
mm4x1,categories=sykkel,58,4716
mm4x1,tags=alexander kristoff,2373,4716
mmwyv,hotness=50,66,4785
mmwyv,lifetime=40,72,4785
mmwyv,Time=17,9,4785
mmwyv,categories=andreidretter,34,4785
mmwyv,tags=laksevåg,2945,4785
mmwyv,tags= norge,1507,4785
mmwyv,tags= london,1275,4785
mmwyv,tags= ol,1555,4785
mmwyv,tags= usa,2214,4785
mmwyv,tags= friidrett,741,4785
mmwyv,tags= isabelle pedersen,968,4785
nEjQm,hotness=40,65,4898
nEjQm,lifetime=20,71,4898
nEjQm,Time=18,10,4898
nEjQm,categories=ballsport,35,4898
nEjQm,tags=larvik hk,2958,4898
nEjQm,tags= håndball,910,4898
nEjQm,tags= vipers kristiansand,2281,4898
or8a0,hotness=30,64,5026
or8a0,lifetime=60,73,5026
or8a0,Time=4,18,5026
or8a0,categories=amagasinet,33,5026
or8a0,tags=stress,3392,5026
or8a0,tags= ingvild tennfjord,947,5026
or8a0,tags= vin,2271,5026
ora6B,hotness=30,64,5050
ora6B,lifetime=40,72,5050
ora6B,Time=17,9,5050
ora6B,categories=ballsport,35,5050
ora6B,tags=håndball,2784,5050
pyO4w,hotness=50,66,5161
pyO4w,lifetime=40,72,5161
pyO4w,Time=10,2,5161
pyO4w,categories=norge,50,5161
pyO4w,categories= politikk,29,5161
pyO4w,tags=miljøpartiet de grønne (mdg),3052,5161
pyO4w,tags= mdgs landsmøte 2017,1357,5161
pyO4w,tags= stortingsvalg 2017,1980,5161
orang,hotness=50,66,5051
orang,lifetime=20,71,5051
orang,Time=17,9,5051
orang,categories=verden,59,5051
orang,tags=fns sikkerhetsråd,2668,5051
orang,tags= venezuela,2247,5051
orang,tags= caracas,397,5051
pyjBo,hotness=30,64,5188
pyjBo,lifetime=20,71,5188
pyjBo,Time=19,11,5188
pyjBo,categories=kultur,45,5188
pyjBo,tags=design,2558,5188
pyjBo,tags= dansk design,459,5188
q9BRw,hotness=40,65,5230
q9BRw,lifetime=20,71,5230
q9BRw,Time=16,8,5230
q9BRw,categories=fotball,41,5230
q9BRw,tags=ull/kisa il,3518,5230
q9BRw,tags= obos-ligaen,1547,5230
jW7bn,hotness=60,67,4292
jW7bn,lifetime=20,71,4292
jW7bn,Time=10,2,4292
jW7bn,categories=byliv,38,4292
jW7bn,categories= osloby,28,4292
jW7bn,tags=david lynch,2550,4292
jW7bn,tags= oslo,1590,4292
jW7bn,tags= telenor arena,2067,4292
jW7bn,tags= twin peaks,2186,4292
q9dXm,hotness=10,62,5253
q9dXm,lifetime=20,71,5253
q9dXm,Time=3,17,5253
q9dXm,categories=verden,59,5253
q9dXm,tags=,74,5253
rxJGw,hotness=30,64,5392
rxJGw,lifetime=20,71,5392
rxJGw,Time=5,19,5392
rxJGw,categories=fotball,41,5392
rxJGw,tags=trondheims-ørn,3496,5392
rxJGw,tags= kvinnefotball,1203,5392
rxJGw,tags= norsk fotball,1519,5392
rxJGw,tags= toppserien,2114,5392
rxJGw,tags= fotball,718,5392
rxjEe,hotness=60,67,5426
rxjEe,lifetime=20,71,5426
rxjEe,Time=16,8,5426
rxjEe,categories=verden,59,5426
rxjEe,tags=,74,5426
wlQL4,hotness=40,65,5621
wlQL4,lifetime=40,72,5621
wlQL4,Time=14,6,5621
wlQL4,categories=okonomi,51,5621
wlQL4,tags=norges bank,3114,5621
wlQL4,tags= nettbank,1474,5621
wlQL4,tags= økonomi,2338,5621
wlQwP,hotness=40,65,5626
wlQwP,lifetime=40,72,5626
wlQwP,Time=12,4,5626
wlQwP,categories=meninger,47,5626
wlQwP,tags=johan selvig,2832,5626
wlQwP,tags= eliteserien,558,5626
wlQwP,tags= viking fk,2266,5626
wlj81,hotness=40,65,5651
wlj81,lifetime=20,71,5651
wlj81,Time=15,7,5651
wlj81,categories=vintersport,60,5651
wlj81,tags=,74,5651
x6v0Q,hotness=40,65,5811
x6v0Q,lifetime=40,72,5811
x6v0Q,Time=9,23,5811
x6v0Q,categories=norge,50,5811
x6v0Q,tags=israel,2815,5811
x6v0Q,tags= bosetting,339,5811
wlQao,hotness=30,64,5623
wlQao,lifetime=20,71,5623
wlQao,Time=12,4,5623
wlQao,categories=fotball,41,5623
wlQao,tags=bayern münchen,2444,5623
wlQao,tags= adidas,94,5623
wlQao,tags= draktbloggen,507,5623
wlQWo,hotness=40,65,5622
wlQWo,lifetime=20,71,5622
wlQWo,Time=19,11,5622
wlQWo,categories=meninger,47,5622
wlQWo,categories= leder,26,5622
wlQWo,tags=lønnsoppgjør,2990,5622
wlQWo,tags= arbeidsliv,168,5622
wlQWo,tags= jordbruksoppgjøret,1046,5622
wlQWo,tags= småbrukarlaget,1895,5622
rxjpw,hotness=30,64,5427
rxjpw,lifetime=20,71,5427
rxjpw,Time=17,9,5427
rxjpw,categories=ballsport,35,5427
rxjpw,tags=håndball,2784,5427
rxjpw,tags= byåsen håndball elite,383,5427
yAM2g,hotness=30,64,5877
yAM2g,lifetime=20,71,5877
yAM2g,Time=8,22,5877
yAM2g,categories=norge,50,5877
yAM2g,tags=e18,2580,5877
yAM2g,tags= buss,376,5877
yAM5J,hotness=40,65,5878
yAM5J,lifetime=40,72,5878
yAM5J,Time=4,18,5878
yAM5J,categories=fotball,41,5878
yAM5J,tags=kåre ingebrigtsen,2941,5878
yAM5J,tags= mike jensen,1396,5878
yAM5J,tags= eliteserien,558,5878
yAM5J,tags= nicklas bendtner,1490,5878
yAM5J,tags= rosenborg bk,1764,5878
zp1BO,hotness=40,65,5977
zp1BO,lifetime=40,72,5977
zp1BO,Time=13,5,5977
zp1BO,categories=fotball,41,5977
zp1BO,tags=romelu lukaku,3270,5977
zp1BO,tags= eden hazard,530,5977
zp1BO,tags= manchester united,1316,5977
zp1BO,tags= harry kane,838,5977
zp1BO,tags= premier league,1663,5977
zp1BO,tags= fotball,718,5977
x6vxj,hotness=30,64,5812
x6vxj,lifetime=20,71,5812
x6vxj,Time=13,5,5812
x6vxj,categories=fotball,41,5812
x6vxj,tags=eliteserien,2596,5812
x6vxj,tags= rosenborg bk,1764,5812
x6vxj,tags= yann-erik de lanlay,2318,5812
yAMKa,hotness=20,63,5879
yAMKa,lifetime=20,71,5879
yAMKa,Time=7,21,5879
yAMKa,categories=fotball,41,5879
yAMKa,tags=,74,5879
zpXJq,hotness=60,67,6028
zpXJq,lifetime=60,73,6028
zpXJq,Time=13,5,6028
zpXJq,categories=amagasinet,33,6028
zpXJq,tags=kreft,2912,6028
zpXJq,tags= oslo universitetssykehus (ous),1594,6028
zpXJq,tags= kreftforeningen,1155,6028
zpXJq,tags= kreftbehandling,1154,6028
zpXJq,tags= kreftforskning,1156,6028
zp1R4,hotness=40,65,5978
zp1R4,lifetime=40,72,5978
zp1R4,Time=13,5,5978
zp1R4,categories=norge,50,5978
zp1R4,tags=kongo (kinshasa),2907,5978
zp1R4,tags= børge brende,391,5978
zpj01,hotness=60,67,6045
zpj01,lifetime=20,71,6045
zpj01,Time=21,14,6045
zpj01,categories=fotball,41,6045
zpj01,tags=premier league,3208,6045
zpj01,tags= tottenham hotspur fc,2126,6045
zpj01,tags= leicester city fc,1241,6045
0R79o,hotness=40,65,82
0R79o,lifetime=20,71,82
0R79o,Time=11,3,82
0R79o,categories=fotball,41,82
0R79o,tags=moseidmoen,3069,82
0R79o,tags= slaget om sørlandet,1891,82
0R79o,tags= steinar skeie,1963,82
0R79o,tags= fram larvik,727,82
0R79o,tags= vindbjart fk,2275,82
0RAzo,hotness=40,65,96
0RAzo,lifetime=20,71,96
0RAzo,Time=10,2,96
0RAzo,categories=norge,50,96
0RAzo,categories= politikk,29,96
0RAzo,tags=mdgs landsmøte 2017,3027,96
0RAzo,tags= stortingsvalg 2017,1980,96
0RAzo,tags= rasmus hansson,1701,96
0RAb6,hotness=50,66,92
0RAb6,lifetime=20,71,92
0RAb6,Time=7,21,92
0RAb6,categories=norge,50,92
0RAb6,tags=narkotika,3080,92
0RAb6,tags= korrupsjon,1146,92
0RAb6,tags= john christian elden,1030,92
0RAb6,tags= hasj,839,92
0RAdG,hotness=20,63,93
0RAdG,lifetime=60,73,93
0RAdG,Time=13,5,93
0RAdG,categories=kultur,45,93
0RAdG,tags=film,2648,93
0RAdG,tags= kortfilmfestivalen,1147,93
0RAdG,tags= komedie,1128,93
0RAdG,tags= grimstad,802,93
0RAqo,hotness=40,65,95
0RAqo,lifetime=20,71,95
0RAqo,Time=14,6,95
0RAqo,categories=ballsport,35,95
0RAqo,tags=larvik hk,2958,95
0RAqo,tags= håndball,910,95
0RAqo,tags= vipers kristiansand,2281,95
1l30G,hotness=40,65,233
1l30G,lifetime=60,73,233
1l30G,Time=5,19,233
1l30G,categories=sprek,57,233
1l30G,tags=sult,3400,233
1l30G,tags= overvekt,1603,233
1l30G,tags= amerikansk fotball,141,233
1lp1G,hotness=40,65,287
1lp1G,lifetime=20,71,287
1lp1G,Time=16,8,287
1lp1G,categories=fotball,41,287
1lp1G,tags=tromsø,3491,287
1lpkJ,hotness=60,67,289
1lpkJ,lifetime=40,72,289
1lpkJ,Time=8,22,289
1lpkJ,categories=andreidretter,34,289
1lpkJ,tags=doping,2570,289
1lpkJ,tags= politiet,1652,289
0RxPE,hotness=60,67,165
0RxPE,lifetime=20,71,165
0RxPE,Time=19,11,165
0RxPE,categories=amagasinet,33,165
0RxPE,tags=nasjonal sikkerhetsmyndighet,3083,165
0RxPE,tags= kriminalitet,1161,165
0RxPE,tags= internett,959,165
0RxPE,tags= wannacry-angrepet,2298,165
0RxPE,tags= digital,487,165
0RxPE,tags= pst,1676,165
26Ad4,hotness=30,64,321
26Ad4,lifetime=60,73,321
26Ad4,Time=18,10,321
26Ad4,categories=meninger,47,321
26Ad4,categories= debatt,24,321
26Ad4,tags=sivilombudsmannen,3318,321
26Ad4,tags= asyl,205,321
26AEr,hotness=40,65,318
26AEr,lifetime=20,71,318
26AEr,Time=16,8,318
26AEr,categories=fotball,41,318
26AEr,tags=sandnes ulf,3296,318
26AEr,tags= fotball 1. div,719,318
26AEr,tags= vidar nisja,2263,318
26AEr,tags= oddbjørn skartun,1550,318
26AEr,tags= remi johansen,1727,318
26AEr,tags= fotball,718,318
